id,key,type,value
357568343,amenity,regular,school
357568343,created,gnis,07/16/2008
357568343,state_id,gnis,32
357568343,county_id,gnis,003
357568343,feature_id,gnis,2473451
357568350,ele,regular,601
357568350,name,regular,First Good Sheperd Luthern School
357568350,amenity,regular,school
357568350,created,gnis,07/16/2008
357568350,state_id,gnis,32
357568350,county_id,gnis,003
357568350,feature_id,gnis,2473453
357568362,ele,regular,543
357568362,name,regular,Harbor Christian School
357568362,amenity,regular,school
357568362,created,gnis,07/16/2008
357568362,state_id,gnis,32
357568362,county_id,gnis,003
357568362,feature_id,gnis,2473455
357568368,ele,regular,579
357568368,name,regular,Jewish Community Day School of Las Vegas
357568368,amenity,regular,school
357568368,created,gnis,07/16/2008
357568368,state_id,gnis,32
357568368,county_id,gnis,003
357568368,feature_id,gnis,2473457
357568383,ele,regular,633
357568383,name,regular,Early Childhood Development Center Park
357568383,leisure,regular,park
357568383,created,gnis,07/16/2008
357568383,state_id,gnis,32
357568383,county_id,gnis,003
357568383,feature_id,gnis,2473462
357568386,ele,regular,579
357568386,name,regular,Fox Ridge Park
357568386,leisure,regular,park
357568386,created,gnis,07/16/2008
357568386,state_id,gnis,32
357568386,county_id,gnis,003
357568386,feature_id,gnis,2473463
357568397,ele,regular,598
357568397,county_id,gnis,003
357568397,created,gnis,07/16/2008
357568397,feature_id,gnis,2473467
357568397,state_id,gnis,32
357568397,leisure,regular,park
357568397,name,regular,Paradise Park
357568406,ele,regular,707
357568406,name,regular,Pittman Playground
357568406,leisure,regular,park
357568406,created,gnis,07/16/2008
357568406,state_id,gnis,32
357568406,county_id,gnis,003
357568406,feature_id,gnis,2473469
357568415,ele,regular,657
357568415,name,regular,Seastrand Community Park
357568415,leisure,regular,park
357568415,created,gnis,07/16/2008
357568415,state_id,gnis,32
357568415,county_id,gnis,003
357568415,feature_id,gnis,2473472
357568427,ele,regular,613
357568427,name,regular,University United Methodist Church
357568427,amenity,regular,place_of_worship
357568427,religion,regular,christian
357568427,denomination,regular,methodist
357568427,created,gnis,07/16/2008
357568427,state_id,gnis,32
357568427,county_id,gnis,003
357568427,feature_id,gnis,2473476
357568431,ele,regular,696
357568431,name,regular,Upland Bible Church
357568431,amenity,regular,place_of_worship
357568431,religion,regular,christian
357568431,created,gnis,07/16/2008
357568431,state_id,gnis,32
357568431,county_id,gnis,003
357568431,feature_id,gnis,2473477
357568435,ele,regular,780
357568435,name,regular,Valley Bible Fellowship Church
357568435,amenity,regular,place_of_worship
357568435,religion,regular,christian
357568435,created,gnis,07/16/2008
357568435,state_id,gnis,32
357568435,county_id,gnis,003
357568435,feature_id,gnis,2473478
357568438,ele,regular,549
357568438,name,regular,Vegas Valley Christian Church
357568438,amenity,regular,place_of_worship
357568438,religion,regular,christian
357568438,created,gnis,07/16/2008
357568438,state_id,gnis,32
357568438,county_id,gnis,003
357568438,feature_id,gnis,2473479
357568441,ele,regular,579
357568441,name,regular,Victory Christian Center
357568441,amenity,regular,place_of_worship
357568445,ele,regular,618
357568445,name,regular,Victory Missionary Baptist Church
357568445,amenity,regular,place_of_worship
357568445,religion,regular,christian
357568445,denomination,regular,baptist
357568445,created,gnis,07/16/2008
357568445,state_id,gnis,32
357568445,county_id,gnis,003
357568445,feature_id,gnis,2473481
357568448,ele,regular,828
357568448,name,regular,Victory Vegas Church
357568448,amenity,regular,place_of_worship
357568448,religion,regular,christian
357568448,created,gnis,07/16/2008
357568448,state_id,gnis,32
357568448,county_id,gnis,003
357568448,feature_id,gnis,2473482
357568451,ele,regular,626
357568451,name,regular,Visions of Faith Church
357568451,amenity,regular,place_of_worship
357568451,religion,regular,christian
357568451,created,gnis,07/16/2008
357568451,state_id,gnis,32
357568451,county_id,gnis,003
357568451,feature_id,gnis,2473483
357568458,ele,regular,629
357568458,name,regular,Warm Springs Baptist Church
357568458,amenity,regular,place_of_worship
357568458,religion,regular,christian
357568458,denomination,regular,baptist
357568458,created,gnis,07/16/2008
357568458,state_id,gnis,32
357568458,county_id,gnis,003
357568458,feature_id,gnis,2473485
357568463,ele,regular,718
357568463,name,regular,West Craig Road Baptist Church
357568463,amenity,regular,place_of_worship
357568463,religion,regular,christian
357568463,denomination,regular,baptist
357568463,created,gnis,07/16/2008
357568463,state_id,gnis,32
357568463,county_id,gnis,003
357568463,feature_id,gnis,2473486
357568466,ele,regular,669
357568466,name,regular,Westminster Presbyterian Church
357568466,amenity,regular,place_of_worship
357568466,religion,regular,christian
357568466,denomination,regular,presbyterian
357568466,created,gnis,07/16/2008
357568466,state_id,gnis,32
357568466,county_id,gnis,003
357568466,feature_id,gnis,2473487
357568469,ele,regular,656
357568469,name,regular,Word of Grace Christian Fellowship Church
357568469,amenity,regular,place_of_worship
357568469,religion,regular,christian
357568469,created,gnis,07/16/2008
357568469,state_id,gnis,32
357568469,county_id,gnis,003
357568469,feature_id,gnis,2473488
357568473,ele,regular,717
357568473,name,regular,Word of Life Christian Center
357568473,amenity,regular,place_of_worship
357568473,religion,regular,christian
357568473,created,gnis,07/16/2008
357568473,state_id,gnis,32
357568473,county_id,gnis,003
357568473,feature_id,gnis,2473489
357568478,amenity,regular,place_of_worship
357568478,ele,regular,609
357568478,county_id,gnis,003
357568478,created,gnis,07/16/2008
357568478,feature_id,gnis,2473491
357568478,state_id,gnis,32
357568478,name,regular,Yung Kwang Korean Church
357568478,religion,regular,christian
357568482,city,addr,Las Vegas
357568482,housenumber,addr,3186
357568482,postcode,addr,89109
357568482,street,addr,South Maryland Parkway
357568482,amenity,regular,hospital
357568482,emergency,regular,yes
357568482,feature_id,gnis,2473502
357568482,name,regular,Sunrise Children's Hospital
357568482,opening_hours,regular,24/7
357568482,operator,regular,Sunrise Health System
357568482,phone,regular,+1 702 731 5437
357568482,website,regular,http://sunrisechildrenshospital.com/
357568491,city,addr,Las Vegas
357568491,housenumber,addr,2565
357568491,postcode,addr,89121
357568491,street,addr,East Flamingo Road
357568491,amenity,regular,clinic
357568491,feature_id,gnis,2473505
357568491,specialty,healthcare,surgery
357568491,name,regular,Flamingo Surgery Center
357568491,phone,regular,+1 702 697 7900
357568491,website,regular,http://flamingosurgerycenter.com/
357568495,city,addr,Las Vegas
357568495,housenumber,addr,2020
357568495,postcode,addr,89106
357568495,street,addr,Goldring Avenue
357568495,unit,addr,#300
357568495,amenity,regular,clinic
357568495,feature_id,gnis,2473506
357568495,specialty,healthcare,surgery
357568495,name,regular,Medical District Surgery Center
357568495,phone,regular,+1 702 477 7000
357568495,website,regular,http://www.medicaldistrictsurgery.com/
357568498,city,addr,Las Vegas
357568498,housenumber,addr,633
357568498,postcode,addr,89107
357568498,street,addr,North Decatur Boulevard
357568498,amenity,regular,clinic
357568498,feature_id,gnis,2473507
357568498,specialty,healthcare,family_medicine
357568498,name,regular,Jurani Clinic
357568498,opening_hours,regular,Mo-Fr 08:30-17:00
357568498,phone,regular,+1 702 258 4900
357568498,website,regular,http://www.juraniclinic.com/
357568506,city,addr,Las Vegas
357568506,housenumber,addr,870
357568506,postcode,addr,89106
357568506,street,addr,South Rancho Drive
357568506,amenity,regular,clinic
357568506,feature_id,gnis,2473509
357568506,specialty,healthcare,surgery
357568506,name,regular,Las Vegas Surgical Center
357568506,phone,regular,+1 702 870 2090
357568506,website,regular,http://lvdaysurgery.com/
357568516,city,addr,Henderson
357568516,housenumber,addr,100
357568516,postcode,addr,89074
357568516,street,addr,North Green Valley Parkway
357568516,unit,addr,Suite 125
357568516,amenity,regular,clinic
357568516,feature_id,gnis,2473512
357568516,specialty,healthcare,surgery
357568516,name,regular,Parkway Surgery Center
357568516,opening_hours,regular,Mo-Fr 06:00-17:00
357568516,phone,regular,+1 702 616 4954
357568516,website,regular,http://parkway-sc.com/
357568523,city,addr,Las Vegas
357568523,housenumber,addr,2401
357568523,postcode,addr,89102
357568523,street,addr,Paseo del Prado
357568523,amenity,regular,clinic
357568523,feature_id,gnis,2473514
357568523,specialty,healthcare,surgery
357568523,name,regular,Sahara Surgery Center
357568523,phone,regular,+1 702 362 7874
357568523,website,regular,http://saharasurgery.com/
357568532,amenity,regular,clinic
357568532,ele,regular,739
357568532,county_id,gnis,003
357568532,created,gnis,07/16/2008
357568532,feature_id,gnis,2473516
357568532,state_id,gnis,32
357568538,city,addr,Las Vegas
357568538,housenumber,addr,7250
357568538,postcode,addr,89128
357568538,street,addr,Cathedral Rock Drive
357568538,amenity,regular,clinic
357568538,feature_id,gnis,2473518
357568538,specialty,healthcare,surgery
357568538,name,regular,Specialty Surgery Center
357568538,phone,regular,+1 702 933 3999
357568538,website,regular,http://specialtysclv.com/
357568545,city,addr,Las Vegas
357568545,housenumber,addr,9499
357568545,postcode,addr,89117
357568545,street,addr,West Charleston Boulevard
357568545,unit,addr,#250
357568545,amenity,regular,clinic
357568545,feature_id,gnis,2473520
357568545,specialty,healthcare,surgery
357568545,name,regular,Surgical Arts Center
357568545,opening_hours,regular,Mo-Fr 07:00-20:00; Sa-Su 08:00-16:00
357568545,phone,regular,+1 702 933 3600
357568545,website,regular,http://www.surgicalartslv.com/
357568553,ele,regular,616
357568553,name,regular,Kingdom Hall of Jehovahs Witnesses
357568553,amenity,regular,place_of_worship
357568553,religion,regular,christian
357568553,denomination,regular,jehovahs_witness
357568553,created,gnis,07/16/2008
357568553,state_id,gnis,32
357568553,county_id,gnis,003
357568553,feature_id,gnis,2473564
357568556,amenity,regular,place_of_worship
357568556,denomination,regular,lutheran
357568556,ele,regular,706
357568556,county_id,gnis,003
357568556,created,gnis,07/16/2008
357568556,feature_id,gnis,2473565
357568556,state_id,gnis,32
357568556,name,regular,Lamb of God Lutheran Church
357568556,religion,regular,christian
357568559,ele,regular,597
357568559,name,regular,Las Vegas Bible Church
357568559,amenity,regular,place_of_worship
357568559,religion,regular,christian
357568559,created,gnis,07/16/2008
357568559,state_id,gnis,32
357568559,county_id,gnis,003
357568559,feature_id,gnis,2473566
357568562,ele,regular,697
357568562,name,regular,Las Vegas Chinese Christian Church
357568562,amenity,regular,place_of_worship
357568562,religion,regular,christian
357568562,created,gnis,07/16/2008
357568562,state_id,gnis,32
357568562,county_id,gnis,003
357568562,feature_id,gnis,2473567
357568565,ele,regular,641
357568565,name,regular,Las Vegas Christian Center
357568565,amenity,regular,place_of_worship
357568565,religion,regular,christian
357568565,created,gnis,07/16/2008
357568565,state_id,gnis,32
357568565,county_id,gnis,003
357568565,feature_id,gnis,2473568
357568569,ele,regular,659
357568569,name,regular,Las Vegas Church of the Harvest
357568569,amenity,regular,place_of_worship
357568569,religion,regular,christian
357568569,created,gnis,07/16/2008
357568569,state_id,gnis,32
357568569,county_id,gnis,003
357568569,feature_id,gnis,2473569
357568571,amenity,regular,place_of_worship
357568571,ele,regular,714
357568571,county_id,gnis,003
357568571,created,gnis,07/16/2008
357568571,feature_id,gnis,2473570
357568571,state_id,gnis,32
357568571,name,regular,Legacy Christian Fellowship Church
357568571,religion,regular,christian
357568574,ele,regular,708
357568574,name,regular,Liberty Baptist Church
357568574,amenity,regular,place_of_worship
357568574,religion,regular,christian
357568574,denomination,regular,baptist
357568574,created,gnis,07/16/2008
357568574,state_id,gnis,32
357568574,county_id,gnis,003
357568574,feature_id,gnis,2473571
357568577,amenity,regular,place_of_worship
357568577,ele,regular,626
357568577,county_id,gnis,003
357568577,created,gnis,07/16/2008
357568577,feature_id,gnis,2473572
357568577,state_id,gnis,32
357568577,name,regular,Life Christian Center
357568577,religion,regular,christian
357568581,ele,regular,533
357568581,name,regular,Living Faith Assembly Church
357568581,amenity,regular,place_of_worship
357568581,religion,regular,christian
357568581,created,gnis,07/16/2008
357568581,state_id,gnis,32
357568581,county_id,gnis,003
357568581,feature_id,gnis,2473573
357568584,ele,regular,715
357568584,name,regular,Living Gospel Baptist Church
357568584,amenity,regular,place_of_worship
357568584,religion,regular,christian
357568584,denomination,regular,baptist
357568584,created,gnis,07/16/2008
357568584,state_id,gnis,32
357568584,county_id,gnis,003
357568584,feature_id,gnis,2473574
357568588,ele,regular,662
357568588,name,regular,Living Word Christian Church
357568588,amenity,regular,place_of_worship
357568588,religion,regular,christian
357568588,created,gnis,07/16/2008
357568588,state_id,gnis,32
357568588,county_id,gnis,003
357568588,feature_id,gnis,2473575
357568591,ele,regular,624
357568591,name,regular,Living Word Ministry Church of God In Christ
357568591,amenity,regular,place_of_worship
357568591,religion,regular,christian
357568591,created,gnis,07/16/2008
357568591,state_id,gnis,32
357568591,county_id,gnis,003
357568591,feature_id,gnis,2473576
357568594,ele,regular,703
357568594,name,regular,Lone Mountain Missionary Baptist Church
357568594,amenity,regular,place_of_worship
357568594,religion,regular,christian
357568594,denomination,regular,baptist
357568594,created,gnis,07/16/2008
357568594,state_id,gnis,32
357568594,county_id,gnis,003
357568594,feature_id,gnis,2473577
357568598,ele,regular,625
357568598,name,regular,Lord of Hosts Ministries Church of God in Christ
357568598,amenity,regular,place_of_worship
357568598,religion,regular,christian
357568598,created,gnis,07/16/2008
357568598,state_id,gnis,32
357568598,county_id,gnis,003
357568598,feature_id,gnis,2473578
357568601,ele,regular,616
357568601,name,regular,Lord of the Nations Church
357568601,amenity,regular,place_of_worship
357568601,religion,regular,christian
357568601,created,gnis,07/16/2008
357568601,state_id,gnis,32
357568601,county_id,gnis,003
357568601,feature_id,gnis,2473579
357568603,ele,regular,718
357568603,name,regular,Meadows Fellowship Foursquare Church
